# Gaussmeter 1
# VISA Name: COM3
# Probe Type: 51
# Probe Serial Number: 67249     
# Field Compensation On: TRUE
# Field Range: 3
# Field Units: 2
# Auto Range On: TRUE
# Moving: FALSE
# x: 0.000000
# y: 0.000000
# z: 0.000000
#
# Gaussmeter 3
# VISA Name: COM9
# Probe Type: 50
# Probe Serial Number: 60124     
# Field Compensation On: TRUE
# Field Range: 4
# Field Units: 2
# Auto Range On: TRUE
# Moving: FALSE
# x: 0.000000
# y: 0.000000
# z: 0.000000
#
time/F:x:y:z:B1:B1range:B2:B2range:B3:B3range:multi:temp1:temp2:temp3:temp4:temp5:temp6:temp7:temp8
0.016194	0.000000	0.000000	0.000000	-1456.800000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.177404	0.000000	0.000000	0.000000	-1456.800000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.344375	0.000000	0.000000	0.000000	-1456.800000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.511363	0.000000	0.000000	0.000000	-1456.800000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.677364	0.000000	0.000000	0.000000	-1456.800000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.845379	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.044385	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.212418	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.378389	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.545448	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.713642	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.880439	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.046441	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.213436	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.380466	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.548449	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.716492	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.883729	0.000000	0.000000	0.000000	-1456.600000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.051494	0.000000	0.000000	0.000000	-1456.600000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.219478	0.000000	0.000000	0.000000	-1456.600000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.387460	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.553472	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.721558	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.889516	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4.057516	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4.225508	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4.393594	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4.560510	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4.727712	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4.894512	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5.061529	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5.228571	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5.396555	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5.595537	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5.762555	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5.929661	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6.079564	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6.265575	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6.432692	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6.599776	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6.766574	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6.933680	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7.100607	0.000000	0.000000	0.000000	-1456.800000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7.267586	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7.434618	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7.601631	0.000000	0.000000	0.000000	-1456.700000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7.750612	0.000000	0.000000	0.000000	-1456.800000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7.937738	0.000000	0.000000	0.000000	-1456.800000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8.103666	0.000000	0.000000	0.000000	-1456.800000	3.000000	NaN	0.000000	1446.100000	4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
