17.200	0.039	0.287	5538391.000
17.400	0.038	0.287	5538791.000
17.600	0.019	0.286	5539191.000
17.800	0.015	0.287	5539791.000
18.000	-0.175	0.287	5540191.000
18.200	-0.077	0.288	5540791.000
18.400	0.039	0.287	5541191.000
18.600	0.030	0.286	5541591.000
18.800	-0.197	0.288	5541991.000
19.000	0.023	0.288	5542391.000
19.200	-0.041	0.288	5542791.000
19.400	0.033	0.288	5543191.000
19.600	0.039	0.288	5543591.000
19.800	-0.033	0.287	5543991.000
20.000	0.030	0.287	5544591.000
20.200	-0.193	0.287	5544991.000
20.400	0.044	0.287	5545391.000
20.600	-0.044	0.287	5545791.000
20.800	0.018	0.287	5546191.000
21.000	0.014	0.287	5546591.000
21.200	0.009	0.287	5546991.000
21.400	-0.793	0.287	5547391.000
21.600	0.425	0.288	5547791.000
21.800	1.293	0.287	5548191.000
22.000	0.235	0.288	5548591.000
22.200	-1.087	0.288	5548991.000
22.400	-0.019	0.287	5549391.000
22.600	-0.126	0.288	5549991.000
22.800	-0.282	0.287	5550391.000
23.000	-0.020	0.287	5550991.000
23.200	0.026	0.287	5551391.000
23.400	-0.004	0.287	5551791.000
23.600	-0.185	0.287	5552191.000
23.800	0.035	0.288	5552591.000
24.000	-0.072	0.287	5552991.000
24.200	0.026	0.287	5553391.000
24.400	0.034	0.288	5553791.000
24.600	-0.054	0.288	5554191.000
24.800	0.035	0.288	5554591.000
25.000	0.018	0.289	5554991.000
25.200	0.030	0.287	5555391.000
25.400	-0.198	0.288	5555791.000
25.600	0.027	0.288	5556191.000
25.800	-0.065	0.288	5556591.000
26.000	0.017	0.288	5556991.000
26.200	0.034	0.288	5557391.000
26.400	-0.048	0.288	5557791.000
26.600	0.023	0.287	5558191.000
26.800	0.028	0.287	5558591.000
27.000	0.018	0.287	5558991.000
27.200	-0.193	0.288	5559391.000
27.400	0.002	0.288	5559791.000
27.600	-0.050	0.287	5560191.000
27.800	0.028	0.287	5560591.000
28.000	0.033	0.288	5560991.000
28.200	-0.049	0.288	5561391.000
28.400	0.000	0.287	5561791.000
28.600	0.012	0.288	5562191.000
28.800	0.032	0.288	5562591.000
29.000	-0.191	0.288	5562991.000
29.200	0.019	0.288	5563391.000
29.400	-0.055	0.288	5563791.000
29.600	0.020	0.287	5564191.000
29.800	0.038	0.288	5564591.000
30.000	-0.049	0.287	5564991.000
30.200	0.021	0.288	5565391.000
30.400	0.016	0.288	5565791.000
30.600	0.032	0.287	5566191.000
30.800	-0.189	0.287	5566591.000
31.000	0.010	0.287	5566991.000
31.200	-0.058	0.287	5567391.000
31.400	0.005	0.287	5567791.000
31.600	0.031	0.287	5568191.000
31.800	-0.024	0.287	5568591.000
32.000	0.019	0.287	5569191.000
32.200	-0.170	0.288	5569591.000
32.400	0.005	0.287	5569991.000
32.600	-0.477	0.287	5570391.000
32.800	0.060	0.287	5570791.000
33.000	0.206	0.288	5571191.000
33.200	-0.036	0.288	5571591.000
33.400	0.054	0.287	5571991.000
33.600	0.426	0.287	5572391.000
33.800	-0.001	0.288	5572991.000
34.000	-0.098	0.287	5573391.000
34.200	0.074	0.288	5573791.000
