0.000	-0.168	0.287	5022669.000
0.100	-0.136	0.287	5023169.000
0.200	-0.103	0.288	5023569.000
0.300	-0.191	0.288	5023969.000
0.400	-0.195	0.287	5024369.000
0.500	0.047	0.288	5024769.000
0.600	-0.200	0.288	5025169.000
0.700	-0.194	0.287	5025569.000
0.800	0.056	0.287	5025969.000
0.900	-0.199	0.287	5026369.000
1.000	-0.127	0.288	5026769.000
1.100	-0.188	0.287	5027169.000
1.200	-0.117	0.288	5027569.000
1.300	-0.181	0.288	5027969.000
1.400	-0.012	0.287	5028369.000
1.500	-0.168	0.287	5028769.000
1.600	-0.169	0.288	5029169.000
1.700	-0.198	0.289	5029569.000
1.800	-0.165	0.287	5030069.000
1.900	0.285	0.287	5030469.000
2.000	-0.273	0.287	5030869.000
2.100	-0.081	0.287	5031269.000
2.200	-0.189	0.288	5031669.000
2.300	-0.179	0.287	5032069.000
2.400	-0.138	0.287	5032469.000
2.500	-0.057	0.288	5032869.000
2.600	-0.208	0.288	5033269.000
2.700	-0.118	0.287	5033669.000
