0.000000	-0.090000	0.000000	0.000000
1.000000	-0.090000	1.000000	100.000000
2.000000	-0.090000	2.000000	200.000000
3.000000	-0.090000	3.000000	300.000000
4.000000	-0.090000	4.000000	400.000000
5.000000	-0.090000	5.000000	500.000000
6.000000	-0.090000	6.000000	600.000000
7.000000	-0.089000	7.000000	700.000000
8.000000	-0.089000	8.000000	800.000000
9.000000	-0.089000	9.000000	900.000000
10.000000	-0.089000	10.000000	1000.000000
11.000000	-0.089000	11.000000	1100.000000
12.000000	-0.089000	12.000000	1200.000000
13.000000	-0.089000	13.000000	1300.000000
14.000000	-0.090000	14.000000	1400.000000
15.000000	-0.089000	15.000000	1500.000000
16.000000	-0.090000	16.000000	1600.000000
17.000000	-0.090000	17.000000	1700.000000
18.000000	-0.090000	18.000000	1800.000000
19.000000	-0.090000	19.000000	1900.000000
20.000000	-0.090000	20.000000	2000.000000
21.000000	-0.089000	21.000000	2100.000000
22.000000	-0.089000	22.000000	2200.000000
23.000000	-0.090000	23.000000	2300.000000
24.000000	-0.090000	24.000000	2400.000000
25.000000	-0.090000	25.000000	2500.000000
26.000000	-0.090000	26.000000	2600.000000
27.000000	-0.090000	27.000000	2700.000000
28.000000	-0.089000	28.000000	2800.000000
29.000000	-0.089000	29.000000	2900.000000
30.000000	-0.089000	30.000000	3000.000000
31.000000	-0.089000	31.000000	3100.000000
32.000000	-0.089000	32.000000	3200.000000
33.000000	-0.089000	33.000000	3300.000000
34.000000	-0.090000	34.000000	3400.000000
35.000000	-0.089000	35.000000	3500.000000
36.000000	-0.089000	36.000000	3600.000000
