0.000	4.423	1.906
0.500	4.424	1.904
1.000	4.420	1.902
1.500	4.418	1.903
2.000	4.422	1.901
2.500	4.412	1.902
3.000	4.425	1.901
3.500	4.502	1.900
4.000	5.733	2.067
4.500	6.668	3.019
5.000	7.869	3.846
5.500	8.460	4.803
6.000	9.282	5.319
6.500	10.342	6.021
7.000	11.281	6.902
7.500	12.376	7.710
8.000	13.412	8.659
8.500	14.511	9.503
9.000	16.165	10.469
9.500	17.217	11.827
10.000	19.254	12.773
10.500	20.520	14.408
11.000	21.689	15.507
11.500	22.746	16.479
12.000	24.128	17.407
12.500	24.463	18.493
13.000	24.843	18.801
13.500	26.034	19.192
14.000	27.552	20.141
14.500	29.253	21.492
15.000	30.581	22.897
15.500	31.085	23.957
16.000	31.572	24.402
16.500	31.802	24.776
17.000	32.582	24.993
17.500	34.340	25.760
18.000	35.229	27.103
18.500	35.954	27.834
19.000	36.820	28.505
19.500	37.276	29.205
20.000	38.221	29.612
20.500	38.712	30.840
21.000	39.142	30.850
21.500	39.771	31.160
22.000	40.738	31.680
22.500	41.512	32.490
23.000	42.373	33.200
23.500	44.391	33.960
24.000	45.048	35.560
24.500	45.526	36.140
25.000	46.770	36.610
25.500	47.942	37.610
26.000	49.484	38.600
26.500	50.696	39.880
27.000	51.651	40.950
27.500	52.335	41.750
28.000	53.433	42.330
28.500	54.206	43.220
29.000	55.842	43.970
29.500	57.516	45.290
30.000	58.940	46.650
30.500	61.037	47.930
31.000	63.284	49.680
31.500	64.387	51.540
32.000	65.274	52.460
32.500	66.231	53.200
33.000	67.333	54.000
33.500	68.800	54.960
34.000	69.075	56.110
34.500	69.104	56.370
35.000	69.098	56.390
35.500	69.105	56.390
36.000	69.090	56.390
