0.025	28.272
0.035	28.272
0.045	28.272
0.055	28.272
0.065	28.272
0.075	28.272
0.085	28.272
0.095	28.272
0.105	28.272
0.115	28.272
0.125	28.272
0.135	28.272
0.145	28.272
0.155	28.272
0.165	28.272
0.175	28.272
0.185	28.272
0.195	28.272
0.205	28.272
0.215	28.272
0.225	28.272
0.235	28.272
0.245	28.272
0.255	28.272
0.265	28.272
0.275	28.272
0.285	28.272
0.295	28.272
0.305	28.272
0.315	28.272
0.325	28.272
0.335	28.272
0.345	28.272
0.355	28.272
0.365	28.272
0.375	28.272
0.385	28.272
0.395	28.272
0.405	28.272
0.415	28.272
0.425	28.272
0.435	28.272
0.445	28.272
0.455	28.255
0.465	28.255
0.475	28.255
0.485	28.255
0.495	28.255
0.505	28.255
0.515	28.255
0.525	28.255
0.535	28.255
0.545	28.255
0.555	28.255
0.565	28.255
0.575	28.255
0.585	28.255
0.595	28.255
0.605	28.255
0.615	28.255
0.625	28.255
0.635	28.255
0.645	28.255
0.655	28.255
0.665	28.255
0.675	28.255
0.685	28.255
0.695	28.255
0.705	28.255
0.715	28.255
0.725	28.255
0.735	28.255
0.745	28.255
0.755	28.255
0.765	28.255
0.775	28.255
0.785	28.255
0.795	28.255
0.805	28.255
0.815	28.255
0.825	28.255
0.835	28.255
0.845	28.255
0.855	28.255
0.865	28.255
0.875	28.255
0.885	28.255
0.895	28.255
0.905	28.255
0.915	28.255
0.925	28.255
0.935	28.255
0.945	28.255
0.955	28.255
0.965	28.248
0.975	28.248
0.985	28.248
0.995	28.248
1.005	28.248
1.015	28.248
1.025	28.248
1.035	28.248
1.045	28.248
1.055	28.248
1.065	28.248
1.075	28.248
1.085	28.248
1.095	28.248
1.105	28.248
1.115	28.248
1.125	28.248
1.135	28.248
1.145	28.248
1.155	28.248
1.165	28.248
1.175	28.248
1.185	28.248
1.195	28.248
1.205	28.248
1.215	28.248
1.225	28.248
1.235	28.248
1.245	28.248
1.255	28.248
1.265	28.248
1.275	28.248
1.285	28.248
1.295	28.248
1.305	28.248
1.315	28.248
1.325	28.248
1.335	28.248
1.345	28.248
1.355	28.248
1.365	28.248
1.375	28.248
1.385	28.248
1.395	28.248
1.405	28.248
1.415	28.248
1.425	28.248
1.435	28.248
1.445	28.248
1.455	28.248
1.465	28.248
1.475	28.253
1.485	28.253
1.495	28.253
1.505	28.253
1.515	28.253
1.525	28.253
1.535	28.253
1.545	28.253
1.555	28.253
1.565	28.253
1.575	28.253
1.585	28.253
1.595	28.253
1.605	28.253
1.615	28.253
1.625	28.253
1.635	28.253
1.645	28.253
1.655	28.253
1.665	28.253
1.675	28.253
1.685	28.253
1.695	28.253
1.705	28.253
1.715	28.253
1.725	28.253
1.735	28.253
1.745	28.253
1.755	28.253
1.765	28.253
1.775	28.253
1.785	28.253
1.795	28.253
1.805	28.253
1.815	28.253
1.825	28.253
1.835	28.253
1.845	28.253
1.855	28.253
1.865	28.253
1.875	28.253
1.885	28.253
1.895	28.253
1.905	28.253
1.915	28.253
1.925	28.253
1.935	28.253
1.945	28.253
1.955	28.253
1.965	28.253
1.975	28.253
1.985	28.250
1.995	28.250
2.005	28.250
2.015	28.250
2.025	28.250
2.035	28.250
2.045	28.250
2.055	28.250
2.065	28.250
2.075	28.250
2.085	28.250
2.095	28.250
2.105	28.250
2.115	28.250
2.125	28.250
2.135	28.250
2.145	28.250
2.155	28.250
2.165	28.250
2.175	28.250
2.185	28.250
2.195	28.250
2.205	28.250
2.215	28.250
2.225	28.250
2.235	28.250
2.245	28.250
2.255	28.250
2.265	28.250
2.275	28.250
2.285	28.250
2.295	28.250
2.305	28.250
2.315	28.250
2.325	28.250
2.335	28.250
2.345	28.250
2.355	28.250
2.365	28.250
2.375	28.250
2.385	28.250
2.395	28.250
2.405	28.250
2.415	28.250
2.425	28.250
2.435	28.250
2.445	28.250
2.455	28.250
2.465	28.250
2.475	28.250
2.485	28.250
2.495	28.249
2.505	28.249
2.515	28.249
2.525	28.249
2.535	28.249
2.545	28.249
2.555	28.249
2.565	28.249
2.575	28.249
2.585	28.249
2.595	28.249
2.605	28.249
2.615	28.249
2.625	28.249
2.635	28.249
2.645	28.249
2.655	28.249
2.665	28.249
2.675	28.249
2.685	28.249
2.695	28.249
2.705	28.249
2.715	28.249
2.725	28.249
2.735	28.249
2.745	28.249
2.755	28.249
2.765	28.249
2.775	28.249
2.785	28.249
2.795	28.249
2.805	28.249
2.815	28.249
2.825	28.249
2.835	28.249
2.845	28.249
2.855	28.249
2.865	28.249
2.875	28.249
2.885	28.249
2.895	28.249
2.905	28.249
2.915	28.249
2.925	28.249
2.935	28.249
2.945	28.249
2.955	28.249
2.965	28.249
2.975	28.249
2.985	28.249
2.995	28.249
3.005	28.249
3.015	28.247
3.025	28.247
3.035	28.247
3.045	28.247
3.055	28.247
3.065	28.247
3.075	28.247
3.085	28.247
3.095	28.247
3.105	28.247
3.115	28.247
3.125	28.247
3.135	28.247
3.145	28.247
3.155	28.247
3.165	28.247
3.175	28.247
3.185	28.247
3.195	28.247
3.205	28.247
3.215	28.247
3.225	28.247
3.235	28.247
3.245	28.247
3.255	28.247
3.265	28.247
3.275	28.247
3.285	28.247
3.295	28.247
3.305	28.247
3.315	28.247
3.325	28.247
3.335	28.247
3.345	28.247
3.355	28.247
3.365	28.247
3.375	28.247
3.385	28.247
3.395	28.247
3.405	28.247
3.415	28.247
3.425	28.247
3.435	28.247
3.445	28.247
3.455	28.247
3.465	28.247
3.475	28.247
3.485	28.247
3.495	28.247
3.505	28.247
3.515	28.247
3.525	28.245
3.535	28.245
3.545	28.245
3.555	28.245
3.565	28.245
3.575	28.245
3.585	28.245
3.595	28.245
3.605	28.245
3.615	28.245
3.625	28.245
3.635	28.245
3.645	28.245
3.655	28.245
3.665	28.245
3.675	28.245
3.685	28.245
3.695	28.245
3.705	28.245
3.715	28.245
3.725	28.245
3.735	28.245
3.745	28.245
3.755	28.245
3.765	28.245
3.775	28.245
3.785	28.245
3.795	28.245
3.805	28.245
3.815	28.245
3.825	28.245
3.835	28.245
3.845	28.245
3.855	28.245
3.865	28.245
3.875	28.245
3.885	28.245
3.895	28.245
3.905	28.245
3.915	28.245
3.925	28.245
3.935	28.245
3.945	28.245
3.955	28.245
3.965	28.245
3.975	28.245
3.985	28.245
3.995	28.245
4.005	28.245
4.015	28.245
4.025	28.245
4.035	28.240
4.045	28.240
4.055	28.240
4.065	28.240
4.075	28.240
4.085	28.240
4.095	28.240
4.105	28.240
4.115	28.240
4.125	28.240
4.135	28.240
4.145	28.240
4.155	28.240
4.165	28.240
4.175	28.240
4.185	28.240
4.195	28.240
4.205	28.240
4.215	28.240
4.225	28.240
4.235	28.240
4.245	28.240
4.255	28.240
4.265	28.240
4.275	28.240
4.285	28.240
4.295	28.240
4.305	28.240
4.315	28.240
4.325	28.240
4.335	28.240
4.345	28.240
4.355	28.240
4.365	28.240
4.375	28.240
4.385	28.240
4.395	28.240
4.405	28.240
4.415	28.240
4.425	28.240
4.435	28.240
4.445	28.240
4.455	28.240
4.465	28.240
4.475	28.240
4.485	28.240
4.495	28.240
4.505	28.240
4.515	28.240
4.525	28.240
4.535	28.240
4.545	28.237
4.555	28.237
4.565	28.237
4.575	28.237
4.585	28.237
4.595	28.237
4.605	28.237
4.615	28.237
4.625	28.237
4.635	28.237
4.645	28.237
4.655	28.237
4.665	28.237
4.675	28.237
4.685	28.237
4.695	28.237
4.705	28.237
4.715	28.237
4.725	28.237
4.735	28.237
4.745	28.237
4.755	28.237
4.765	28.237
4.775	28.237
4.785	28.237
4.795	28.237
4.805	28.237
4.815	28.237
4.825	28.237
4.835	28.237
4.845	28.237
4.855	28.237
4.865	28.237
4.875	28.237
4.885	28.237
4.895	28.237
4.905	28.237
4.915	28.237
4.925	28.237
4.935	28.237
4.945	28.237
4.955	28.237
4.965	28.237
4.975	28.237
4.985	28.237
4.995	28.237
5.005	28.237
5.015	28.237
5.025	28.237
5.035	28.237
5.045	28.237
5.055	28.234
5.065	28.234
5.075	28.234
5.085	28.234
5.095	28.234
5.105	28.234
5.115	28.234
5.125	28.234
5.135	28.234
5.145	28.234
5.155	28.234
5.165	28.234
5.175	28.234
5.185	28.234
5.195	28.234
5.205	28.234
5.215	28.234
5.225	28.234
5.235	28.234
5.245	28.234
5.255	28.234
5.265	28.234
5.275	28.234
5.285	28.234
5.295	28.234
5.305	28.234
5.315	28.234
5.325	28.234
5.335	28.234
5.345	28.234
5.355	28.234
5.365	28.234
5.375	28.234
5.385	28.234
5.395	28.234
5.405	28.234
5.415	28.234
5.425	28.234
5.435	28.234
5.445	28.234
5.455	28.234
5.465	28.234
5.475	28.234
5.485	28.234
5.495	28.234
5.505	28.234
5.515	28.234
5.525	28.234
5.535	28.234
5.545	28.234
5.555	28.234
5.565	28.232
5.575	28.232
5.585	28.232
5.595	28.232
5.605	28.232
5.615	28.232
5.625	28.232
5.635	28.232
5.645	28.232
5.655	28.232
5.665	28.232
5.675	28.232
5.685	28.232
5.695	28.232
5.705	28.232
5.715	28.232
5.725	28.232
5.735	28.232
5.745	28.232
5.755	28.232
5.765	28.232
5.775	28.232
5.785	28.232
5.795	28.232
5.805	28.232
5.815	28.232
5.825	28.232
5.835	28.232
5.845	28.232
5.855	28.232
5.865	28.232
5.875	28.232
5.885	28.232
5.895	28.232
5.905	28.232
5.915	28.232
5.925	28.232
5.935	28.232
5.945	28.232
5.955	28.232
5.965	28.232
5.975	28.232
5.985	28.232
5.995	28.232
6.005	28.232
6.015	28.232
6.025	28.232
6.035	28.232
6.045	28.232
6.055	28.232
6.065	28.232
6.075	28.230
6.085	28.230
