0.000	-0.043
0.100	-0.043
0.200	-0.043
0.300	-0.044
0.400	-0.044
0.500	-0.043
0.600	-0.043
0.700	-0.043
0.800	-0.042
0.900	-0.042
1.000	-0.042
1.100	-0.043
1.200	-0.043
1.300	-0.043
1.400	-0.043
1.500	-0.043
1.600	-0.043
1.700	-0.043
1.800	-0.043
1.900	-0.043
2.000	-0.043
2.100	-0.040
2.200	-0.035
2.300	-0.031
2.400	-0.036
2.500	-0.034
2.600	-0.032
2.700	-0.036
2.800	-0.041
2.900	-0.036
3.000	-0.035
3.100	-0.047
3.200	-0.054
3.300	-0.056
3.400	-0.063
3.500	-0.069
3.600	-0.067
3.700	-0.066
3.800	-0.066
3.900	-0.065
4.000	-0.065
4.100	-0.066
4.200	-0.066
4.300	-0.065
4.400	-0.065
4.500	-0.065
