0.000	0.002	0.108	19211214.000
1.000	0.002	0.108	19212215.000
2.000	0.002	0.108	19213214.000
3.000	0.002	0.108	19214214.000
4.000	0.002	0.108	19215214.000
5.000	0.002	0.108	19216214.000
6.000	0.002	0.109	19217214.000
7.000	0.002	0.107	19218214.000
8.000	0.002	0.107	19219216.000
9.000	0.002	0.108	19220214.000
10.000	0.002	0.109	19221216.000
11.000	0.002	0.108	19222216.000
12.000	0.002	0.108	19225007.000
13.000	0.002	0.107	19226214.000
14.000	0.002	0.109	19227214.000
15.000	0.002	0.109	19228214.000
16.000	0.002	0.108	19229214.000
