0.000000	-0.091000	0.000000	2500.000000
1.000000	-0.091000		
2.000000	-0.091000		
3.000000	-0.090000		
4.000000	-0.090000		
5.000000	-0.090000		
6.000000	-0.090000		
7.000000	-0.091000		
8.000000	-0.091000		
9.000000	-0.091000		
10.000000	-0.091000		
11.000000	-0.091000		
12.000000	-0.091000		
13.000000	-0.090000		
14.000000	-0.090000		
15.000000	-0.090000		
16.000000	-0.090000		
17.000000	-0.090000		
18.000000	-0.090000		
19.000000	-0.090000		
20.000000	-0.090000		
21.000000	-0.090000		
22.000000	-0.090000		
23.000000	-0.090000		
24.000000	-0.090000		
25.000000	-0.090000		
