0.000	0.002	0.107	19610993.000
1.000	0.002	0.108	19611996.000
2.000	0.002	0.108	19612993.000
3.000	0.002	0.107	19613993.000
4.000	0.002	0.108	19614993.000
5.000	0.002	0.108	19615993.000
6.000	0.002	0.107	19616996.000
7.000	0.002	0.108	19617996.000
8.000	0.002	0.107	19618993.000
9.000	0.002	0.106	19619995.000
10.000	0.002	0.107	19620995.000
11.000	0.002	0.108	19621995.000
12.000	0.002	0.107	19622993.000
13.000	0.002	0.107	19623995.000
14.000	0.002	0.107	19624993.000
15.000	0.002	0.107	19625995.000
16.000	0.002	0.107	19626993.000
17.000	0.002	0.107	19627993.000
18.000	0.002	0.108	19628996.000
19.000	0.002	0.107	19629993.000
20.000	0.002	0.108	19630996.000
21.000	0.002	0.106	19631996.000
22.000	0.002	0.107	19632993.000
23.000	0.002	0.107	19633994.000
