0.000	-0.068	0.287	5088131.000
0.100	0.072	0.286	5088631.000
0.200	-0.153	0.288	5089031.000
0.300	-0.084	0.289	5089531.000
0.400	0.049	0.288	5089931.000
0.500	-0.082	0.288	5090331.000
0.600	-0.128	0.288	5090731.000
0.700	-0.068	0.287	5091131.000
0.800	0.112	0.287	5091531.000
0.900	-0.347	0.288	5091931.000
1.000	-0.035	0.286	5092331.000
1.100	-0.169	0.288	5092731.000
1.200	-0.073	0.288	5093231.000
1.300	-0.057	0.288	5093631.000
1.400	-0.078	0.288	5094031.000
1.500	0.038	0.287	5094431.000
1.600	-0.085	0.288	5094831.000
1.700	-0.105	0.287	5095231.000
